user_id,education,experience_years,skills,interests,certification,learning_source,projects_count,dominant_project_domain,target_career
93832ab9,Diploma,3,"next.js, sass, javascript, css",frontend development,Meta Front-End Developer,online-course,4,web,Web Developer
40051c8b,Diploma,0,"figma, react, typescript, html",mobile development,Udemy Web Dev,university,2,web,Web Developer
9fca0201,Diploma,2,"prototyping, wireframing, user research",ux research,Google UX Design,workplace,3,design,UI/UX Designer
a546e5c2,MBA,1,"linux, terraform, prometheus, product management",cloud infrastructure,Google Cloud Professional,online-course,1,devops,DevOps Engineer
45dcea52,Diploma,0,"adobe xd, figma, prototyping, ui/ux",ux research,Meta Front-End Developer,workplace,1,design,UI/UX Designer
3c8aaf4d,MCA,5,"statistics, power bi, python, excel, data analysis, sql",data engineering,IBM Data Analyst,online-course,7,data,Data Analyst
6094a94f,BTech,6,"linux, python, kubernetes, terraform, bash, ansible",cloud infrastructure,Google Cloud Professional,university,3,devops,DevOps Engineer
d10a0ca8,BTech,6,"html, typescript, sql, nodejs",devops,Meta Front-End Developer,workplace,7,web,Full Stack Developer
71f9f1a1,BTech,2,"ethical hacking, linux, firewall",cloud infrastructure,CompTIA Security+,workplace,4,security,Cybersecurity Analyst
8a432fd2,MCA,3,"sql, statistics, numpy",data engineering,,university,3,data,Data Scientist
82b6c70a,Diploma,2,"react, html, figma, nodejs, agile",ux research,Meta Front-End Developer,university,5,web,Web Developer
1c1e5a46,MBA,6,"digital marketing, seo, ads",business intelligence,Google Analytics,online-course,5,marketing,Digital Marketer
abc61e87,MBA,3,"requirements gathering, business analysis, process mapping, excel",business intelligence,PMP,workplace,4,business,Business Analyst
92078437,MCA,5,"agile, process mapping, tableau, excel, business analysis",product strategy,Microsoft Power BI,university,4,business,Business Analyst
ab66a354,MCA,4,"google analytics, digital marketing, seo, excel",growth marketing,Meta Marketing,bootcamp,4,marketing,Digital Marketer
d52cf01c,BCA,2,"html, css, react, git, typescript, docker",frontend development,AWS Solutions Architect,online-course,5,web,Full Stack Developer
783351f8,BSc,5,"power bi, machine learning, data analysis, python, pandas",business intelligence,Coursera ML,university,4,data,Data Scientist
e6e83526,MBA,3,"python, sql, data analysis, pandas, machine learning",machine learning,IBM Data Analyst,workplace,3,data,Data Analyst
34448e41,MBA,4,"javascript, css, typescript, react, html",frontend development,Udemy Web Dev,self-taught,3,web,Web Developer
d22b79e4,MCA,1,"adobe xd, html, product management, wireframing, design systems, ui/ux, nodejs",ux research,,university,0,none,UI/UX Designer
1db66db3,MBA,5,"sql, roadmapping, agile, jira",growth marketing,,university,3,business,Product Manager
9abb83fb,BCA,0,"nodejs, rest apis, sql, docker",devops,,workplace,2,web,Backend Developer
010f2968,Diploma,2,"python, tableau, excel, sql",data engineering,,self-taught,2,data,Data Analyst
c4c4b1b5,Diploma,1,"feature engineering, tensorflow, machine learning, python, deep learning",machine learning,,self-taught,4,ml,ML Engineer
08d2afe3,Diploma,0,"product management, sketch, user research, ui/ux",product strategy,Interaction Design Foundation,university,0,none,UI/UX Designer
c29ebd34,BBA,0,"wireframing, excel, product management",business intelligence,Google Analytics,self-taught,0,none,Product Manager
fffff33a,BCA,3,"sql, firebase, swift, react native",backend development,,workplace,4,mobile,Mobile Developer
9af63ca2,Diploma,8,"penetration testing, linux, cybersecurity, python, networking",backend development,,university,8,security,Cybersecurity Analyst
79ec7a0b,BTech,5,"docker, bash, kubernetes, terraform",backend development,AWS DevOps,online-course,6,devops,DevOps Engineer
cfd60f23,MBA,5,"google analytics, digital marketing, content writing, copywriting",business intelligence,,university,4,marketing,Digital Marketer
126ff652,MBA,7,"sql, r, tableau, machine learning, python, statistics",business intelligence,Coursera ML,university,6,data,Data Scientist
d3d06793,Diploma,1,"firebase, git, react native, swift",backend development,Udemy Mobile Dev,online-course,2,mobile,Mobile Developer
65b70200,MBA,6,"sql, copywriting, seo, email marketing, digital marketing",growth marketing,Coursera Marketing,online-course,3,marketing,Digital Marketer
a6ef759e,MCA,1,"python, rest apis, microservices",devops,MongoDB Associate,workplace,3,web,Backend Developer
ad0adda3,MCA,5,"cloud computing, aws, terraform, linux",backend development,,university,5,cloud,Cloud Engineer
255e34bf,MBA,3,"okrs, jira, agile",product strategy,,self-taught,5,business,Product Manager
02126e28,MBA,4,"excel, roadmapping, user research, jira, css",product strategy,PMP,online-course,3,business,Product Manager
68a4ba29,MBA,0,"digital marketing, email marketing, seo, social media",business intelligence,Meta Marketing,university,0,none,Digital Marketer
777d103e,MBA,4,"aws, azure, cloud computing, networking, sql",cloud infrastructure,,university,5,cloud,Cloud Engineer
1b21acc8,BSc,4,"data analysis, google analytics, pandas, tableau",data engineering,Microsoft Power BI,university,5,data,Data Analyst
54e2eaca,BTech,5,"deep learning, mlflow, tensorflow",machine learning,TensorFlow Developer,self-taught,7,ml,ML Engineer
0afcd370,MCA,1,"linux, aws, cloud computing, docker, terraform",devops,AWS Solutions Architect,university,0,none,Cloud Engineer
286ea39e,BSc,2,"product management, excel, sql, requirements gathering, agile, power bi",product strategy,,online-course,6,business,Business Analyst
6d4e1e3b,BTech,1,"python, mlflow, tensorflow, pytorch, feature engineering",machine learning,,university,1,ml,ML Engineer
7ab4a1a2,BSc,2,"penetration testing, ethical hacking, cryptography, networking",backend development,CompTIA Security+,university,3,security,Cybersecurity Analyst
29742e01,BTech,1,"docker, kubernetes, ansible, jenkins",cloud infrastructure,AWS DevOps,university,1,devops,DevOps Engineer
e11311bf,Diploma,0,"sketch, ui/ux, wireframing",frontend development,Meta Front-End Developer,workplace,1,design,UI/UX Designer
c586c842,BTech,6,"prometheus, terraform, python, linux",backend development,AWS DevOps,university,3,devops,DevOps Engineer
7eda7670,MCA,0,"typescript, mongodb, css, react",frontend development,freeCodeCamp,university,2,web,Full Stack Developer
7660216c,MCA,0,"nodejs, postgresql, rest apis, linux, redis",backend development,,self-taught,3,web,Backend Developer
f0871823,MBA,5,"python, rest apis, nodejs, redis, java, postgresql",devops,Oracle Java,online-course,6,web,Backend Developer
d06157af,MCA,3,"cryptography, ethical hacking, cybersecurity",cybersecurity,CompTIA Security+,university,5,security,Cybersecurity Analyst
2b81b3cf,BSc,9,"jira, okrs, business analysis, roadmapping, product management",business intelligence,Product School PM,self-taught,7,business,Product Manager
a6c9895a,BBA,0,"ui/ux, wireframing, sketch, dart",product strategy,,university,1,design,UI/UX Designer
0247be3e,Diploma,0,"javascript, adobe xd, prototyping, ui/ux, wireframing",product strategy,,university,2,design,UI/UX Designer
5175eb35,BCA,5,"figma, html, adobe xd, user research, wireframing",frontend development,Meta Front-End Developer,university,4,design,UI/UX Designer
1b14d7d2,BSc,5,"reporting, sql, excel, google analytics",machine learning,,online-course,4,data,Data Analyst
e6365100,BSc,3,"sql, agile, jira, excel, product management, user research",business intelligence,,online-course,4,business,Product Manager
4f71eebe,BBA,3,"roadmapping, okrs, agile, sql, excel",business intelligence,Product School PM,workplace,3,business,Product Manager
7b0a7d47,BSc,3,"docker, tensorflow, deep learning",data engineering,,online-course,2,ml,ML Engineer
949648ab,MBA,2,"power bi, tableau, excel, jira",product strategy,CBAP,university,3,business,Business Analyst
dc6af75b,BTech,3,"react, docker, nodejs",frontend development,AWS Solutions Architect,online-course,5,web,Full Stack Developer
7965a1a6,MBA,1,"excel, business analysis, requirements gathering",growth marketing,Microsoft Power BI,university,3,business,Business Analyst
f2c624d7,BBA,8,"sql, machine learning, python, r",business intelligence,IBM Data Science,self-taught,8,data,Data Scientist
eb0a4a9e,BSc,5,"statistics, python, data analysis, tableau",data engineering,IBM Data Science,workplace,4,data,Data Scientist
44d2e177,MBA,7,"jira, okrs, agile, user research, roadmapping",growth marketing,,university,4,business,Product Manager
11ddcb42,BTech,0,"figma, css, user research, html, cybersecurity",ux research,Google UX Design,online-course,2,design,UI/UX Designer
12f82aaf,BCA,7,"jira, sql, product management, excel, roadmapping",business intelligence,PMP,bootcamp,4,business,Product Manager
cca2e216,MCA,4,"docker, java, microservices, nodejs, rest apis",backend development,,online-course,3,web,Backend Developer
47f87e21,BCA,5,"react, sql, next.js",backend development,,university,3,web,Full Stack Developer
a193efea,BCA,1,"dart, react native, kotlin",mobile development,,self-taught,2,mobile,Mobile Developer
84fe21ef,BCA,2,"dart, firebase, ios, kotlin",backend development,Apple Swift,university,3,mobile,Mobile Developer
8170e9ee,BSc,4,"deep learning, sql, data analysis",business intelligence,DeepLearning.AI,online-course,2,data,Data Scientist
9fc79e09,Diploma,1,"kotlin, git, react native, firebase, javascript",mobile development,,university,1,mobile,Mobile Developer
1aee77b5,BCA,5,"power bi, product management, jira, sql, business analysis, kubernetes",product strategy,Microsoft Power BI,workplace,6,business,Business Analyst
b7c5352c,BBA,5,"linux, bash, terraform, kubernetes, cloud computing, excel",backend development,,university,3,cloud,Cloud Engineer
7dc6ff4f,MCA,3,"spark, linux, machine learning, feature engineering, python, pytorch",data engineering,AWS ML Specialty,university,2,ml,ML Engineer
1afd58f0,MCA,1,"azure, cloud computing, ansible, aws",devops,Google Cloud Professional,university,2,cloud,Cloud Engineer
eaab4aa3,BTech,6,"ci/cd, terraform, bash, kubernetes",backend development,Azure DevOps,online-course,3,devops,DevOps Engineer
d6ac13c2,BTech,7,"ui/ux, html, user research, sketch, wireframing",ux research,Google UX Design,bootcamp,5,design,UI/UX Designer
9ca3e7df,BCA,3,"next.js, html, react, sass, css",mobile development,freeCodeCamp,university,3,web,Web Developer
c8bfc266,Diploma,5,"kubernetes, docker, networking, azure, cloud computing",cloud infrastructure,AWS DevOps,self-taught,8,cloud,Cloud Engineer
33c68e23,BTech,2,"deep learning, tensorflow, python, feature engineering",data engineering,TensorFlow Developer,university,4,ml,ML Engineer
f993860d,MBA,4,"html, javascript, next.js, nodejs, css, git, business analysis",backend development,,self-taught,4,web,Full Stack Developer
300ecc38,BTech,1,"docker, python, linux, deep learning",machine learning,Coursera ML,university,1,ml,ML Engineer
45c93c26,BTech,4,"sql, numpy, machine learning, statistics, python",data engineering,Coursera ML,online-course,5,data,Data Scientist
38c0670a,BSc,3,"tableau, reporting, excel, sql, python",machine learning,,workplace,4,data,Data Analyst
1f62a4cd,Diploma,3,"typescript, react, javascript",ux research,freeCodeCamp,university,5,web,Web Developer
8b32c28a,MBA,3,"digital marketing, seo, ads",product strategy,,university,4,marketing,Digital Marketer
e5f4e0ad,BBA,2,"html, typescript, javascript, react",frontend development,,self-taught,5,web,Web Developer
82e7802d,MCA,0,"power bi, ads, content writing, digital marketing, copywriting, dart",product strategy,Coursera Marketing,university,0,none,Digital Marketer
a9dd02ce,MBA,4,"data analysis, agile, jira, wireframing",growth marketing,,workplace,2,business,Product Manager
5a0fc66d,BSc,3,"networking, linux, cryptography, cybersecurity",cybersecurity,AWS Security,university,2,security,Cybersecurity Analyst
28137522,Diploma,5,"javascript, nodejs, html, webpack",frontend development,,university,4,web,Web Developer
1e98e1f7,BTech,4,"terraform, azure, aws, kubernetes",cloud infrastructure,,online-course,3,cloud,Cloud Engineer
2c4dada3,BCA,3,"linux, networking, siem, tensorflow",cybersecurity,,online-course,4,security,Cybersecurity Analyst
3be7ac7c,MBA,5,"business analysis, agile, tableau",product strategy,PMP,self-taught,5,business,Business Analyst
2a695baa,Diploma,4,"css, typescript, javascript, figma, html",frontend development,freeCodeCamp,workplace,3,web,Web Developer
41b453dc,BCA,4,"firebase, android, flutter",mobile development,Flutter Certified,workplace,2,mobile,Mobile Developer
14e4b565,MCA,3,"data analysis, sql, excel, power bi, machine learning",data engineering,Google Data Analytics,workplace,4,data,Data Scientist
db94aca4,MBA,7,"user research, roadmapping, excel, wireframing, jira",growth marketing,,university,6,business,Product Manager
af785eb0,MCA,1,"microservices, sql, nodejs, linux, python",cloud infrastructure,MongoDB Associate,workplace,2,web,Backend Developer
ae5be489,BSc,6,"sql, tensorflow, machine learning, kubernetes",data engineering,AWS ML Specialty,online-course,7,ml,ML Engineer
e5c5cc35,BCA,0,"dart, rest apis, git, kotlin, javascript",backend development,,workplace,0,none,Mobile Developer
5412f5e5,BTech,1,"ci/cd, ansible, kubernetes, linux",devops,AWS DevOps,university,1,devops,DevOps Engineer
d31132a2,MCA,7,"copywriting, sql, content writing, google analytics, digital marketing, email marketing",product strategy,Meta Marketing,university,7,marketing,Digital Marketer
41e20ddd,BBA,5,"digital marketing, google analytics, content writing, social media",product strategy,HubSpot Marketing,university,3,marketing,Digital Marketer
89e7edfd,Diploma,3,"excel, product management, agile, wireframing",product strategy,,university,2,business,Product Manager
3b8981d3,MBA,5,"excel, tableau, agile, product management",product strategy,,workplace,5,business,Business Analyst
2b1d60f8,MCA,3,"linux, ansible, docker, power bi",backend development,Azure DevOps,workplace,5,devops,DevOps Engineer
4e5376a4,MBA,5,"roadmapping, jira, wireframing, data analysis, agile",growth marketing,PMP,online-course,3,business,Product Manager
4a28468c,BSc,2,"mlflow, kubernetes, machine learning, python",data engineering,AWS ML Specialty,workplace,5,ml,ML Engineer
011e9d96,MCA,4,"tensorflow, machine learning, linux, pytorch, kubernetes",data engineering,DeepLearning.AI,university,4,ml,ML Engineer
40807e6d,BTech,2,"mlflow, linux, machine learning, feature engineering, deep learning, tensorflow, kubernetes",machine learning,,university,3,ml,ML Engineer
