user_id,education,experience_years,skills,interests,certification,target_career
24a4ee1b,BCA,9,"['cybersecurity', 'tableau', 'networking', 'azure', 'sql']",['security'],AWS Certification,Cybersecurity Analyst
2a04a0dc,BCA,1,"['digital marketing', 'tableau', 'java', 'javascript', 'nodejs']",['web development'],Azure Fundamentals,Backend Developer
ef13d08b,MBA,9,"['cybersecurity', 'java', 'networking', 'nodejs', 'sql']",['web development'],Azure Fundamentals,Backend Developer
e7c4a5bf,MCA,4,"['aws', 'c++', 'azure', 'nodejs', 'data analysis', 'sql']",['web development'],Google Data Analytics,Backend Developer
778d6b59,MBA,9,"['power bi', 'data analysis', 'digital marketing', 'tableau']",['marketing'],Udemy Web Dev,Digital Marketer
964e0cdf,BTech,7,"['react', 'cybersecurity', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
9626fc99,Diploma,3,"['machine learning', 'sql', 'python', 'aws']",['data'],AWS Certification,Data Scientist
7bdfaff4,BTech,6,"['content writing', 'azure', 'seo']",['marketing'],Azure Fundamentals,Digital Marketer
b60e18fb,MBA,1,"['css', 'cloud computing', 'sql', 'c++']",['ai'],AWS Certification,Cloud Engineer
c41787ec,MCA,0,"['tableau', 'html', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
32182bd4,Diploma,0,"['aws', 'tableau', 'content writing', 'java', 'nodejs', 'sql']",['web development'],Azure Fundamentals,Backend Developer
e26d72db,BSc,10,"['ui/ux', 'seo', 'business', 'html']",['business'],None,Product Manager
d666c78d,BTech,5,"['aws', 'figma', 'networking', 'azure', 'data analysis']",['ai'],Coursera ML,Cloud Engineer
f465b397,MBA,1,"['react', 'machine learning', 'deep learning', 'python', 'data analysis', 'sql']",['ai'],Coursera ML,Data Scientist
833263e8,Diploma,10,"['product management', 'digital marketing', 'tableau', 'seo', 'content writing', 'react', 'machine learning']",['marketing'],Udemy Web Dev,Digital Marketer
28d0942b,BSc,0,"['c++', 'figma', 'react', 'ui/ux', 'machine learning', 'azure']",['design'],Udemy Web Dev,UI/UX Designer
7ecc514a,BCA,1,"['aws', 'react', 'java', 'machine learning', 'deep learning', 'python', 'excel']",['ai'],Coursera ML,ML Engineer
debbf753,MCA,7,"['product management', 'aws', 'business', 'excel']",['business'],Azure Fundamentals,Product Manager
0baee9a3,MBA,7,"['power bi', 'aws', 'machine learning', 'deep learning', 'python', 'excel']",['ai'],Google Data Analytics,ML Engineer
a94cf26e,MCA,1,"['javascript', 'networking', 'cybersecurity']",['security'],Coursera ML,Cybersecurity Analyst
ed613c5c,MBA,2,"['machine learning', 'python', 'c++', 'aws']",['ai'],AWS Certification,ML Engineer
69ad36ee,MBA,0,"['digital marketing', 'html', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
320f6331,BSc,4,"['product management', 'nodejs', 'excel', 'figma']",['web development'],Udemy Web Dev,Backend Developer
cb5f6d66,MBA,4,"['product management', 'javascript', 'networking']",['security'],AWS Certification,Cybersecurity Analyst
fd6fb103,BTech,6,"['power bi', 'cybersecurity', 'content writing', 'javascript', 'nodejs', 'sql']",['web development'],None,Backend Developer
e204c693,MBA,6,"['machine learning', 'python', 'cybersecurity']",['ai'],Udemy Web Dev,ML Engineer
7d1e11db,Diploma,1,"['css', 'digital marketing']",['marketing'],Azure Fundamentals,Digital Marketer
fb8f9d1a,MCA,3,"['power bi', 'machine learning', 'deep learning', 'python', 'azure']",['ai'],Google Data Analytics,ML Engineer
885539a3,MBA,3,"['power bi', 'digital marketing', 'content writing']",['marketing'],None,Digital Marketer
5d9bdb86,MBA,7,"['digital marketing', 'content writing', 'seo', 'java', 'networking', 'deep learning', 'azure']",['marketing'],AWS Certification,Digital Marketer
b5d4f8c1,MCA,6,"['networking', 'sql', 'python']",['web development'],AWS Certification,Backend Developer
bd9e9470,Diploma,3,"['product management', 'deep learning', 'excel']",['business'],Udemy Web Dev,Product Manager
d9ce3a2a,BCA,2,"['product management', 'sql', 'power bi', 'java']",['business'],Coursera ML,Product Manager
11753bf4,MCA,0,"['css', 'react', 'seo', 'networking', 'nodejs']",['security'],None,Cybersecurity Analyst
dd7146db,Diploma,0,"['aws', 'cybersecurity']",['security'],Google Data Analytics,Cybersecurity Analyst
e196a6d4,MBA,10,"['aws', 'figma', 'tableau', 'javascript', 'deep learning']",['design'],Coursera ML,UI/UX Designer
02d8a479,Diploma,10,"['business', 'excel']",['business'],Azure Fundamentals,Product Manager
1fcfb8cf,MBA,5,"['css', 'deep learning', 'react']",['web development'],Google Data Analytics,Web Developer
9962cf3a,MBA,1,"['css', 'seo', 'java', 'content writing', 'excel', 'business']",['business'],Coursera ML,Product Manager
1d388fee,BCA,8,"['aws', 'tableau', 'ui/ux', 'machine learning', 'cloud computing', 'deep learning', 'python']",['ai'],None,ML Engineer
bc118363,Diploma,8,"['aws', 'figma', 'product management', 'networking', 'data analysis']",['security'],Coursera ML,Cybersecurity Analyst
7d0bbaec,BCA,9,"['power bi', 'java', 'html', 'nodejs', 'sql']",['web development'],Udemy Web Dev,Backend Developer
f4a3d5f1,MBA,9,"['aws', 'machine learning', 'deep learning', 'python', 'sql']",['ai'],None,ML Engineer
797dbb82,BCA,5,"['aws', 'tableau', 'cloud computing', 'deep learning', 'azure', 'sql']",['ai'],None,Cloud Engineer
5f5a79c0,Diploma,3,"['data analysis', 'tableau', 'cloud computing', 'figma']",['ai'],None,Cloud Engineer
e5f52fe7,Diploma,4,"['power bi', 'aws', 'javascript', 'cloud computing', 'excel', 'azure', 'sql']",['ai'],Udemy Web Dev,Cloud Engineer
3c1dee14,BSc,8,"['javascript', 'aws', 'deep learning']",['ai'],Google Data Analytics,ML Engineer
1d92cc99,BSc,7,"['nodejs', 'c++', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
d143eaa8,BSc,0,"['ui/ux', 'nodejs', 'figma']",['design'],AWS Certification,UI/UX Designer
0359a26a,Diploma,7,"['power bi', 'aws', 'product management', 'ui/ux', 'machine learning']",['ai'],Coursera ML,ML Engineer
d39f6a0e,MCA,4,"['aws', 'deep learning', 'python', 'networking']",['ai'],None,ML Engineer
603b469b,BCA,0,"['ui/ux', 'deep learning', 'html']",['design'],Coursera ML,UI/UX Designer
28c5391f,BTech,1,"['ui/ux', 'cybersecurity', 'machine learning', 'java']",['web development'],Azure Fundamentals,Backend Developer
60a263b9,BCA,6,"['content writing', 'machine learning', 'deep learning', 'python', 'data analysis']",['ai'],Google Data Analytics,Data Scientist
6e9a7fd6,BSc,4,"['networking', 'cybersecurity', 'aws']",['security'],AWS Certification,Cybersecurity Analyst
dde4d401,MCA,1,"['c++', 'java', 'networking', 'nodejs', 'sql']",['web development'],Udemy Web Dev,Backend Developer
560b0744,BTech,10,"['product management', 'aws', 'python', 'figma']",['design'],AWS Certification,UI/UX Designer
e759747a,BTech,7,"['aws', 'deep learning', 'content writing']",['ai'],None,ML Engineer
d30f0792,BSc,7,"['css', 'aws', 'machine learning', 'cloud computing', 'deep learning', 'python']",['ai'],Udemy Web Dev,ML Engineer
18bc3825,BSc,5,"['aws', 'digital marketing']",['ai'],None,Cloud Engineer
ea1584cc,MCA,3,"['networking', 'python', 'cybersecurity']",['security'],None,Cybersecurity Analyst
78e0fa14,BCA,3,"['networking', 'cybersecurity', 'java']",['security'],Udemy Web Dev,Cybersecurity Analyst
85c97a7f,Diploma,5,"['css', 'aws', 'cloud computing', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
3dbfc5ee,BSc,0,"['figma', 'product management', 'digital marketing', 'ui/ux', 'networking', 'excel']",['design'],None,UI/UX Designer
ed2e90b5,BSc,2,"['machine learning', 'data analysis', 'sql', 'python']",['ai'],Coursera ML,Data Scientist
d817a813,BTech,2,"['c++', 'ui/ux', 'javascript', 'excel', 'data analysis']",['design'],Coursera ML,UI/UX Designer
66a8e127,BCA,4,"['react', 'sql', 'c++']",['data'],Azure Fundamentals,Data Scientist
e28a121c,MCA,1,"['digital marketing', 'tableau', 'seo', 'content writing', 'deep learning']",['marketing'],None,Digital Marketer
39a56757,Diploma,1,"['machine learning', 'data analysis', 'sql', 'python']",['ai'],Google Data Analytics,Data Scientist
4027ee4a,BSc,6,"['deep learning', 'cybersecurity', 'azure']",['security'],None,Cybersecurity Analyst
9781763b,BSc,2,"['nodejs', 'data analysis', 'seo', 'html']",['web development'],AWS Certification,Web Developer
fc7e2801,Diploma,2,"['machine learning', 'data analysis', 'sql', 'digital marketing']",['data'],Coursera ML,Data Scientist
87b3424f,BSc,7,"['excel', 'html']",['business'],None,Product Manager
37ce4da7,BCA,3,"['figma', 'html', 'ui/ux', 'machine learning', 'deep learning', 'python']",['design'],Udemy Web Dev,UI/UX Designer
d15da926,Diploma,10,"['css', 'javascript', 'html']",['web development'],Coursera ML,Web Developer
1df113e6,BSc,6,"['aws', 'cybersecurity', 'react', 'java', 'cloud computing']",['ai'],AWS Certification,Cloud Engineer
e76ad067,BCA,4,"['aws', 'java']",['web development'],AWS Certification,Backend Developer
53f9d255,BTech,4,"['react', 'figma']",['web development'],None,Web Developer
65a2cc8f,BTech,8,"['power bi', 'c++', 'figma', 'content writing', 'networking']",['marketing'],Coursera ML,Digital Marketer
d96e36a2,BTech,4,"['machine learning', 'data analysis', 'sql', 'content writing']",['ai'],Coursera ML,Data Scientist
8172486a,Diploma,5,"['javascript', 'react', 'cybersecurity', 'excel']",['web development'],AWS Certification,Web Developer
185253ad,BCA,7,"['ui/ux', 'nodejs', 'cloud computing']",['design'],None,UI/UX Designer
25dd839e,BSc,9,"['power bi', 'aws', 'html', 'python', 'azure']",['ai'],None,Cloud Engineer
cd5dd692,MBA,6,"['ui/ux', 'digital marketing', 'deep learning', 'cybersecurity']",['design'],None,UI/UX Designer
3f643bdc,BSc,4,"['aws', 'c++', 'javascript', 'python', 'excel']",['ai'],Google Data Analytics,Data Scientist
9fc95a8a,BCA,10,"['css', 'c++', 'react', 'html', 'javascript', 'python']",['web development'],Udemy Web Dev,Web Developer
e9d2be3e,BCA,8,"['css', 'html', 'javascript', 'python', 'sql']",['web development'],AWS Certification,Web Developer
67e95cc8,BTech,3,"['figma', 'digital marketing', 'seo', 'html', 'python']",['marketing'],Udemy Web Dev,Digital Marketer
429bce17,MBA,5,"['digital marketing', 'tableau', 'seo', 'html', 'javascript', 'python']",['marketing'],None,Digital Marketer
749e311c,BCA,6,"['tableau', 'machine learning', 'deep learning', 'python', 'data analysis', 'sql']",['data'],AWS Certification,Data Scientist
48dc850c,BSc,4,"['digital marketing', 'java', 'networking', 'nodejs', 'sql']",['web development'],None,Backend Developer
ab690661,Diploma,7,"['networking', 'data analysis', 'seo', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
d2c046c6,BCA,2,"['aws', 'networking', 'cloud computing', 'data analysis', 'sql']",['ai'],Coursera ML,Cloud Engineer
ab8b85d9,BTech,6,"['css', 'cloud computing']",['ai'],Coursera ML,Cloud Engineer
8c4eb4fc,BTech,2,"['java', 'ui/ux', 'cloud computing', 'python', 'nodejs', 'sql']",['web development'],AWS Certification,Backend Developer
a78860d5,MCA,3,"['sql', 'java', 'seo']",['web development'],Coursera ML,Backend Developer
72d60f42,BSc,3,"['digital marketing', 'content writing', 'seo', 'machine learning', 'deep learning', 'sql']",['marketing'],Google Data Analytics,Digital Marketer
d7b8055c,MCA,10,"['networking', 'figma']",['design'],None,UI/UX Designer
67bb4c1f,MCA,8,"['css', 'networking', 'sql']",['security'],AWS Certification,Cybersecurity Analyst
0261d39e,Diploma,4,"['aws', 'cybersecurity', 'cloud computing', 'excel', 'azure', 'python']",['ai'],AWS Certification,Cloud Engineer
c9578d20,MBA,2,"['ui/ux', 'digital marketing', 'content writing', 'azure']",['marketing'],Google Data Analytics,Digital Marketer
1bc25f63,BCA,3,"['c++', 'figma', 'html', 'machine learning', 'python', 'data analysis', 'sql']",['ai'],Coursera ML,Data Scientist
a83c9446,Diploma,2,"['machine learning', 'data analysis', 'sql', 'python']",['data'],Coursera ML,Data Scientist
888f2d47,BSc,9,"['java', 'javascript', 'machine learning', 'python', 'azure', 'nodejs', 'data analysis']",['data'],Coursera ML,Data Scientist
43457645,MBA,6,"['javascript', 'networking']",['web development'],AWS Certification,Web Developer
cb421584,BSc,3,"['networking', 'cybersecurity', 'html']",['security'],Azure Fundamentals,Cybersecurity Analyst
1e6833b4,BTech,3,"['digital marketing', 'seo', 'azure']",['marketing'],Google Data Analytics,Digital Marketer
f48b4504,MCA,7,"['c++', 'react', 'seo', 'java', 'nodejs', 'data analysis']",['web development'],None,Backend Developer
68cade6c,Diploma,9,"['figma', 'seo', 'ui/ux', 'javascript', 'python', 'data analysis']",['design'],Azure Fundamentals,UI/UX Designer
bb19e7b1,MCA,3,"['product management', 'business', 'excel', 'html']",['business'],None,Product Manager
1c4ae179,BTech,5,"['tableau', 'python']",['ai'],Coursera ML,ML Engineer
1a1cb083,BTech,5,"['digital marketing', 'data analysis', 'java']",['marketing'],Google Data Analytics,Digital Marketer
cf8f981e,BTech,0,"['data analysis', 'machine learning', 'deep learning', 'python']",['ai'],Google Data Analytics,ML Engineer
c4b10773,MCA,1,"['cloud computing', 'content writing', 'excel']",['marketing'],Coursera ML,Digital Marketer
a04a2b56,BTech,10,"['aws', 'cybersecurity', 'figma', 'digital marketing', 'cloud computing', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
4f37706d,BTech,0,"['css', 'javascript', 'digital marketing']",['web development'],None,Web Developer
abec6860,BCA,2,"['css', 'machine learning', 'deep learning', 'excel', 'python', 'data analysis']",['ai'],Azure Fundamentals,Data Scientist
85b64946,MCA,3,"['power bi', 'c++', 'digital marketing', 'seo', 'content writing', 'machine learning', 'nodejs']",['marketing'],None,Digital Marketer
83fcfaa6,MCA,5,"['css', 'product management', 'digital marketing', 'seo', 'ui/ux']",['web development'],AWS Certification,Web Developer
2c24f9a4,MCA,8,"['machine learning', 'sql', 'aws']",['ai'],Udemy Web Dev,ML Engineer
facb9850,BTech,6,"['javascript', 'nodejs', 'java']",['web development'],Coursera ML,Backend Developer
c63e7347,Diploma,6,"['product management', 'css']",['business'],Coursera ML,Product Manager
4bc45204,BSc,9,"['cybersecurity', 'product management', 'digital marketing', 'tableau', 'seo', 'content writing', 'azure']",['marketing'],Coursera ML,Digital Marketer
d50d9e04,MCA,2,"['digital marketing', 'excel']",['marketing'],AWS Certification,Digital Marketer
b19290b0,MBA,8,"['css', 'seo', 'java', 'nodejs', 'sql']",['web development'],None,Backend Developer
ff3d2e8b,BTech,7,"['power bi', 'cybersecurity', 'seo', 'java', 'cloud computing']",['marketing'],None,Digital Marketer
35dfc2eb,BTech,6,"['css', 'nodejs', 'digital marketing', 'content writing']",['marketing'],None,Digital Marketer
1e1665a7,BTech,1,"['aws', 'product management', 'digital marketing', 'excel', 'sql', 'business']",['business'],Azure Fundamentals,Product Manager
04e561b2,MBA,9,"['java', 'machine learning', 'python', 'nodejs', 'sql']",['web development'],Azure Fundamentals,Backend Developer
d72d25ed,BSc,1,"['css', 'react', 'tableau', 'html', 'seo', 'javascript', 'python']",['web development'],Google Data Analytics,Web Developer
61e5b86b,BSc,0,"['power bi', 'aws', 'data analysis']",['ai'],Udemy Web Dev,Cloud Engineer
12a80261,BCA,4,"['figma', 'product management', 'java', 'excel', 'nodejs']",['business'],Coursera ML,Product Manager
c75eaabf,MBA,2,"['product management', 'content writing', 'ui/ux', 'networking', 'excel', 'business']",['business'],None,Product Manager
b59241bb,BCA,2,"['ui/ux', 'python', 'figma']",['design'],Coursera ML,UI/UX Designer
6d3890c6,MBA,7,"['power bi', 'figma', 'digital marketing', 'ui/ux', 'deep learning']",['design'],Udemy Web Dev,UI/UX Designer
295f57a3,Diploma,4,"['cybersecurity', 'figma', 'java', 'deep learning', 'nodejs']",['web development'],AWS Certification,Backend Developer
1d231a59,MBA,6,"['ui/ux', 'sql', 'content writing']",['web development'],Google Data Analytics,Backend Developer
f4fcb03e,MBA,10,"['aws', 'digital marketing', 'seo', 'cloud computing', 'python']",['ai'],AWS Certification,Cloud Engineer
8d262590,MBA,3,"['cybersecurity', 'figma', 'tableau', 'seo', 'ui/ux', 'machine learning']",['design'],None,UI/UX Designer
a7a3d65b,BCA,10,"['ui/ux', 'networking', 'deep learning', 'html']",['web development'],None,Web Developer
c100b988,MCA,0,"['aws', 'tableau', 'html', 'machine learning', 'deep learning', 'excel', 'python']",['ai'],AWS Certification,ML Engineer
76af1a95,BTech,10,"['cybersecurity', 'react', 'networking', 'cloud computing', 'data analysis', 'sql']",['security'],Coursera ML,Cybersecurity Analyst
b07b8201,Diploma,3,"['machine learning', 'data analysis', 'python']",['ai'],AWS Certification,Data Scientist
7654bf7f,MCA,4,"['machine learning', 'networking', 'tableau', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
7fdbac5a,Diploma,10,"['css', 'aws', 'c++', 'figma', 'html', 'javascript']",['web development'],None,Web Developer
376c3c32,BCA,0,"['power bi', 'aws', 'cybersecurity', 'html', 'azure']",['security'],AWS Certification,Cybersecurity Analyst
5d40a0d9,MBA,4,"['digital marketing', 'content writing', 'python', 'aws']",['marketing'],Udemy Web Dev,Digital Marketer
48b0edbd,BTech,2,"['digital marketing', 'content writing', 'java', 'machine learning', 'python']",['ai'],Azure Fundamentals,ML Engineer
cedcc33a,Diploma,9,"['aws', 'c++', 'azure']",['ai'],AWS Certification,Cloud Engineer
440c806a,Diploma,0,"['aws', 'java', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
8e7591bd,BCA,2,"['figma', 'digital marketing', 'react', 'ui/ux', 'deep learning']",['design'],AWS Certification,UI/UX Designer
